Gene.ID	Gene.Name	1.AD_A	2.AD_A	3.AD_A	4.AD_A	1.AD_B	2.AD_B	3.AD_B	4.AD_B	1.AD_C	2.AD_C	3.AD_C	4.AD_C
ENSG00000177885	GRB2	185910	8083	127180	302580	66353	3226.6	47450	101180	51959	1985.3	38997	80880
ENSG00000177963	RIC8A	151690	7972.3	111560	221820	0	0	0	0	36738	1729.1	27535	56908
ENSG00000178127	NDUFV2	91018	3841.2	65229	136240	27100	1418	16439	47189	18139	886.62	11310	31717
ENSG00000178188	SH2B1	157950	9123.4	186120	217710	58981	3513.1	67434	87619	0	0	0	0
ENSG00000178209	PLEC	3407900	177040	4107200	6648000	1947600	93203	2321000	3745200	1716000	82982	2011000	3305300
ENSG00000178307	TMEM11	108000	4598.3	137060	191620	83032	4142.2	104520	153550	68650	3536.1	82529	126340
ENSG00000178445	GLDC	26756	1169.2	36293	36658	24855	1544.6	31893	29819	15786	952.82	19289	21224
ENSG00000178467	P4HTM	31389	1227.2	35741	26786	15840	671.75	19234	14159	12704	600.26	13727	12051
ENSG00000178537	SLC25A20	20991	989.38	24759	29085	9946.8	240.52	12048	12565	4614.5	156.82	5735.2	7198.1
ENSG00000178695	KCTD12	158520	7334.1	153520	230730	111170	4516.4	101850	155960	65274	2834.7	64468	93985
ENSG00000178773	CPNE7	165890	8386.6	209270	203660	56002	2990.8	71317	67991	30646	1565.4	39624	41275
ENSG00000178802	MPI	103900	4768.5	116980	211280	49224	2620.4	60691	110020	75183	3549.2	87471	161400
ENSG00000178814	OPLAH	206230	14406	276700	378900	22310	956.2	27222	34491	8568.8	221	10578	11027
ENSG00000178921	PFAS	59837	3070.5	58810	82806	0	0	0	0	26735	1268.6	25473	38908
ENSG00000178922	HYI	59875	3288	78615	85161	26131	1120.9	31533	33533	0	0	0	0
ENSG00000178950	GAK	192730	11146	207020	200720	80348	3440.5	89993	78215	19153	683.59	20374	27419
ENSG00000178952	TUFM	566520	27504	720550	979790	316540	15847	426730	544980	213430	10649	262130	333550
ENSG00000179115	FARSA	330010	20197	566520	642520	99301	7194.6	213820	231400	117520	7635	211110	210910
ENSG00000179163	FUCA1	33820	1578.9	32662	39784	16459	502.68	15269	17818	11341	537.35	9564	11775
ENSG00000179218	CALR	178050	8508.7	141640	252920	91566	3791.2	75722	130890	83103	3673.1	69412	115970
ENSG00000179262	RAD23A	132230	6476.1	160500	196690	14720	540.92	17691	20898	0	0	0	0
ENSG00000179271	GADD45GIP1	14989	544.48	19030	17409	10782	773.82	14383	12563	0	0	0	0
ENSG00000179295	PTPN11	458050	22507	421850	684490	245770	11993	228180	401890	155470	7579.8	137280	228950
ENSG00000179364	PACS2	175200	8794.3	203820	297560	69600	3602.6	80941	119290	42892	2215.1	50336	72831
ENSG00000179820	MYADM	115920	5753.9	126170	141400	144810	7492.1	165080	198760	69984	3296.2	77886	96191
ENSG00000179832	MROH1	36715	1700.7	48840	44593	36508	1536.3	46540	43360	6262.3	269.42	7033.2	8008.6
ENSG00000179958	DCTPP1	0	0	0	0	8540.6	222.45	11549	9911.6	6803.9	162.48	9693.6	7930
ENSG00000180104	EXOC3	60878	3639	63483	93827	62867	3074.3	65246	96914	37876	2311	44334	58505
ENSG00000180228	PRKRA	338880	17400	359020	458640	217690	9843.5	228470	286760	209760	9920.3	225330	273760
ENSG00000180329	CCDC43	92568	4621.2	119560	123880	58363	3620.4	80106	76025	36057	1972.1	50552	47350
ENSG00000180370	PAK2	18008	572.45	93441	86921	0	0	0	0	30954	2146.1	35792	49103
ENSG00000180611	MB21D2	46292	2714.2	57634	78781	19823	831.22	24343	31080	13311	552.53	15021	21547
ENSG00000180817	PPA1	324080	15809	353040	419700	163670	8500.3	186120	207240	155500	7102.5	178620	200210
ENSG00000180879	SSR4	57213	3588.6	69222	91728	32546	1943.1	38328	51495	30426	1812.3	39699	49683
ENSG00000180902	D2HGDH	69735	3443.8	64702	93277	35680	2000.9	32920	44659	35026	1458.3	29389	43742
ENSG00000180957	PITPNB	43265	2474.7	44389	59540	20784	580.15	19954	30602	11738	390.22	12433	18420
ENSG00000181019	NQO1	5609.4	180.63	11469	8511.6	2088.8	114.28	4181	3536	1178.1	0	2802.3	2033.8
ENSG00000181467	RAP2B	140860	6920.4	170710	205710	80073	3647.6	98344	115430	68033	3091.7	80623	100480
ENSG00000181789	COPG1	108370	6225.7	121550	178340	41038	1882.7	45249	54049	25706	1386.7	31743	36722
ENSG00000181873	IBA57	74712	4807.7	119250	114170	54218	3495	83596	81617	33044	2129.9	57222	55622
ENSG00000182054	IDH2	274670	14528	354310	365630	104740	5798.4	129850	142690	63523	2874.3	78120	83852
ENSG00000182134	TDRKH	91578	4017.2	100960	115570	42306	2357.7	53143	57043	40742	1665.2	39825	49055
ENSG00000182149	IST1	100030	5601.5	118730	164940	66345	3749.2	76250	114750	39646	1929.3	46236	64155
ENSG00000182253	SYNM	115740	5856	122930	276680	87090	4121.6	98036	169830	39692	2039.5	51465	77756
ENSG00000182446	NPLOC4	49258	1874.7	42024	71269	37593	2002.8	33747	54007	0	0	0	0
ENSG00000182473	EXOC7	446690	24178	481010	585130	32308	1508.3	35051	41487	87146	3913.4	100700	121370
ENSG00000182492	BGN	74894	3798.6	117600	157300	20894	827.81	39272	50892	14555	404.15	24861	33948
ENSG00000182621	PLCB1	716250	41712	788000	969210	668200	33643	658370	745900	523770	26240	491790	582040
ENSG00000182718	ANXA2	34934	1526.1	37797	67401	10703	523.17	13126	20568	12893	0	14475	24756
ENSG00000182732	RGS6	508020	25553	519830	664340	318670	16271	324990	412460	167680	8672.2	170590	216470
ENSG00000182827	ACBD3	38391	1946	41885	53682	14003	635.24	17747	20557	6773.6	394.49	7671.5	9792.4
ENSG00000182836	PLCXD3	275410	14585	345710	365390	154660	7953.2	193020	201150	80387	4716.1	103050	104540
ENSG00000182871	COL18A1	128850	5812.3	134700	151050	47784	1991.8	45229	52488	0	0	0	0
ENSG00000182901	RGS7	50130	2487.2	54800	57104	54906	2608	54988	65353	39244	1506.8	38000	47890
ENSG00000182985	CADM1	19473	1187.1	21033	28247	16447	587.28	19203	24265	10775	404.92	11803	15668
ENSG00000183023	SLC8A1	147880	6198	118260	181570	7543.9	234.62	8324.9	12929	34341	1032.7	29426	43669
ENSG00000183048	SLC25A10	56496	2813.4	79725	61795	0	0	0	0	12424	444.3	16331	13001
ENSG00000183049	CAMK1D	110000	6468.2	124450	168330	28501	1495.8	39377	38703	42391	1327.3	44003	56010
ENSG00000183186	C2CD4C	36990	1592.2	37502	35605	13878	300.17	14323	12677	8593.7	289.5	8982.5	8601.2
ENSG00000183207	RUVBL2	16485	1160.9	16022	24711	7892.9	364.77	8109.3	12592	5050.8	179.08	4794.3	7565.6
ENSG00000183248	PRR36	88550	4330.8	111570	112740	14316	858.16	17879	18704	18815	810.6	23293	23317
ENSG00000183291	SELENOF	0	0	0	0	47980	2229.1	40292	53104	27640	1020	25629	33799
ENSG00000183431	SF3A3	72647	4473.8	93864	123420	72448	5261	88414	130150	28245	1715.4	36496	48570
ENSG00000183597	TANGO2	20171	1083.3	22888	28372	8341.9	540.41	8760.9	10899	0	0	0	0
ENSG00000183648	NDUFB1	244890	11121	237440	318590	253230	11696	243680	314620	161610	7911	149340	203780
ENSG00000183735	TBK1	35472	2177.5	69335	93190	43062	2719.6	57675	67549	0	0	4389.7	6038.4
ENSG00000183773	AIFM3	15597	655.69	17243	19024	9040.4	362.25	9807.3	10181	10149	344.25	12388	13442
ENSG00000183775	KCTD16	117050	4856.8	133760	133980	25581	1144	30764	29953	30851	1452.2	36281	37960
ENSG00000183785	TUBA8	178570	10077	225540	324080	139310	7555	159910	238450	86819	4316.1	93405	134560
ENSG00000183828	NUDT14	192710	9332.1	198630	219680	21784	1411.1	26200	26443	79118	3924.3	78209	91907
ENSG00000184056	VPS33B	13495	609.19	15636	18645	61603	3608.9	66171	76892	0	0	0	0
ENSG00000184117	NIPSNAP1	131100	13313	965730	166110	41712	5022.8	441640	56068	28150	4057.3	308060	37721
ENSG00000184144	CNTN2	387000	19340	456600	568910	178970	9764	226720	277430	145520	7593.7	183110	219720
ENSG00000184207	PGP	71733	3586.6	72204	84760	39829	2807.3	41171	46275	55213	2792.3	57629	64906
ENSG00000184226	PCDH9	7454.3	242.7	8161.9	10238	17791	678.33	24876	26003	0	0	0	0
ENSG00000184227	ACOT1	157910	8466.9	208220	254960	61104	3205.5	80946	103660	32385	1499	42463	57520
ENSG00000184357	H1-5	25566	1452.8	24607	39763	18482	935.47	16953	27647	12301	525.21	13144	20233
ENSG00000184368	MAP7D2	18774	687.78	15028	23998	11251	553.28	9879.6	14847	7927.8	225.17	6527.1	11167
ENSG00000184408	KCND2	48209	1951.6	52307	66764	0	0	0	0	18665	958.89	20770	23566
ENSG00000184432	COPB2	22121	1045.8	25155	33080	7756	198.35	9918.9	11897	5151.9	174.27	6997.5	8115.3
ENSG00000184575	XPOT	81485	3858.9	92256	148220	31577	1777.8	34118	48608	27718	1582	33525	45075
ENSG00000184613	NELL2	0	0	0	0	15622	918.11	16997	24525	9063.8	386.94	9315.6	12213
ENSG00000184743	ATL3	49365	2456.7	58420	93116	27014	1431.7	31524	50004	14041	568.6	17303	27342
ENSG00000184831	APOO	53469	3735.4	53541	75539	40069	2509.2	36826	53825	25254	1688.4	24093	38932
ENSG00000185009	AP3M1	106740	6217.3	117870	166960	54309	2614.4	63211	88713	23176	1192	27840	37193
ENSG00000185046	ANKS1B	51265	2848.7	56250	60871	0	0	0	0	4822.8	216.17	6531.4	6652.3
ENSG00000185104	FAF1	119470	6327.2	138510	151810	37227	2133.2	43969	48688	19521	1093.7	22915	26965
ENSG00000185189	NRBP2	94941	4631.5	110350	162560	53709	3185.9	63658	87766	49848	2070	56136	78412
ENSG00000185236	RAB11B	301200	16489	427970	525300	208520	10899	254260	339610	249510	12663	299880	399810
ENSG00000185305	ARL15	170100	8499.5	218820	194540	70608	3152.8	88209	78079	43327	2293.3	54158	46364
ENSG00000185359	HGS	796380	41737	895250	1054600	276200	13302	303360	380090	182020	9572.9	207710	256710
ENSG00000185418	TARS3	0	0	0	0	11296	316.14	13827	17723	23922	1168.6	31403	40817
ENSG00000185420	SMYD3	0	0	0	0	37925	2270.5	44648	47621	9911.5	445.8	12725	13076
ENSG00000185567	AHNAK2	452700	27269	511060	848710	149500	8258.1	140250	322100	67932	3876.3	86972	159380
ENSG00000185615	PDIA2	150660	7360.2	156140	152760	0	0	0	0	36578	1590.2	39415	38958
ENSG00000185624	P4HB	1001200	48633	999930	1612300	516990	23659	496340	786840	265130	13252	263100	409080
ENSG00000185627	PSMD13	277490	13989	303750	471640	210950	11422	239760	370720	180710	9889.1	203590	316130
ENSG00000185666	SYN3	58452	3112.6	66617	95334	34375	1369.6	37017	48254	45541	2529.7	50599	69669
ENSG00000185721	DRG1	34703	1512.9	38865	48809	20453	899.34	23323	28235	18991	584.78	20104	25250
ENSG00000185722	ANKFY1	0	0	18566	25864	44979	2008.9	68604	97535	19808	778.6	23906	32216
ENSG00000185813	PCYT2	114080	7037.3	133440	149320	98814	4328	133290	116570	87808	4980.9	127850	100270
ENSG00000185875	THNSL1	51470	2311.1	66223	70787	43335	1933	53906	58606	16843	639.23	20632	21183
ENSG00000185896	LAMP1	91426	4685.8	103170	149820	60347	2658.8	67862	112660	58560	3251.7	63851	106600
ENSG00000185950	IRS2	99534	5496.4	129550	127060	72628	3746	93493	95792	35814	1224.7	42972	44859
ENSG00000185963	BICD2	0	0	0	0	27032	1096.7	29253	37092	16615	540.48	19787	23532
ENSG00000185973	TMLHE	20909	1169.9	21813	30927	153950	10232	166850	262440	94727	7164.6	96571	157300
ENSG00000186010	NDUFA13	658180	35890	879580	859740	285560	15763	398060	374770	355850	19922	459670	456610
ENSG00000186063	AIDA	58681	2485.8	65158	73532	45599	2138.5	52344	59665	20161	802.95	24012	26415
ENSG00000186205	MTARC1	42077	1950.7	44278	59947	31765	1651.5	30786	43020	25993	1024.1	27982	36510
ENSG00000186472	PCLO	66894	4037.9	61095	74015	49214	2549.5	45004	54926	36274	2280.8	38657	40052
ENSG00000186522	SEPTIN10	71653	4410.8	82714	157870	60340	3069.5	74541	136970	27822	1564.3	31625	58174
ENSG00000186635	ARAP1	76802	3400	82765	103560	5673	176.6	6996	8082.9	0	0	0	0
ENSG00000186642	PDE2A	151120	6696.8	149920	208140	31432	1719.5	29317	36962	0	0	0	0
ENSG00000186716	BCR	180390	10468	208950	244480	52731	2447.6	69571	77656	28527	1576.4	38812	42147
ENSG00000187091	PLCD1	389020	26894	539390	633160	211020	11563	284130	353520	189380	11079	246100	310690
ENSG00000187109	NAP1L1	40921	1556.6	36341	59083	24227	1242.3	21343	35858	22489	1171.3	21702	35447
ENSG00000187164	SHTN1	131550	8656.6	215820	270820	70956	5546.8	122350	164560	40253	2687.4	77001	92247
ENSG00000187231	SESTD1	68935	3926.3	86461	122620	16599	1622.7	37643	43890	20932	1095.7	31292	40172
ENSG00000187239	FNBP1	148010	6440.1	133070	250660	158560	7962.5	161110	264700	80262	4320.3	78690	131850
ENSG00000187323	DCC	7502.7	357.15	9724	8205.9	4305.2	244.36	5871.2	5161.9	2853.3	175.69	3429.7	3081.1
ENSG00000187391	MAGI2	136500	6468.6	162560	183040	131030	7174.6	154620	166480	71578	3281.2	86127	94381
ENSG00000187446	CHP1	207300	12303	239620	225460	85901	4816.8	93788	97645	25324	1006.6	23126	28217
ENSG00000187555	USP7	222660	10320	222790	324220	104220	5379.6	106670	161860	92383	4403.3	93409	135070
ENSG00000187672	ERC2	515140	25339	501020	648240	278740	13779	249660	351620	189930	8428.6	175630	254400
ENSG00000188157	AGRN	503690	25616	583570	692640	250040	11654	288630	344240	182320	7809.1	205550	241790
ENSG00000188191	PRKAR1B	25251	1224.6	21806	33268	8414.8	311.19	7661	13245	41206	2337.4	42963	61552
ENSG00000188243	COMMD6	0	0	0	0	8197.9	219.29	6540	7867.4	3604.3	149.78	3363.4	4067.9
ENSG00000188385	JAKMIP3	0	0	0	179120	16391	824.41	10652	49983	11539	373.2	7225.3	22667
ENSG00000188783	PRELP	176390	8664.9	261040	272140	58011	3259.3	96687	107520	37743	1729.8	61596	63992
ENSG00000189058	APOD	84712	4588.2	63187	173430	86315	3873.8	68868	179900	56414	2561.9	44021	121970
ENSG00000189091	SF3B3	179640	7989.1	206640	276800	68426	3308	79298	104960	56095	2426.8	60358	80092
ENSG00000189171	S100A13	380380	20458	303050	673460	335780	19338	273740	591740	292380	14211	215500	514090
ENSG00000189195	BTBD8	2468.8	216.89	3479.3	2631.7	36244	1244.1	43369	40414	3736.3	88.637	3832.4	2934.5
ENSG00000189221	MAOA	365270	18614	469130	613540	190280	8915.6	250110	329520	130520	6681.7	189150	251380
ENSG00000196136	SERPINA3	154340	8766.8	151800	262490	97112	5395.5	95669	170200	95754	4569.3	88191	163820
ENSG00000196220	SRGAP3	298690	15485	318380	447500	165880	8534.8	186320	232530	98135	4748.6	106590	140760
ENSG00000196290	NIF3L1	130660	7748.8	165290	162020	57013	3808.9	66433	71185	46801	1907.1	57563	58329
ENSG00000196305	IARS1	252540	14252	264960	285920	165930	8095.3	167150	188700	84894	3732.7	86896	99109
ENSG00000196353	CPNE4	152510	7956.4	158800	170170	75389	3587.4	73687	83471	45603	1786.8	49858	56349
ENSG00000196365	LONP1	225660	11191	258910	452640	186050	10221	220140	315490	85047	4232.7	90643	149670
ENSG00000196405	EVL	81642	2823.2	77092	101560	15288	827.53	13093	18564	0	0	0	0
ENSG00000196455	PIK3R4	120550	6092.8	132170	143340	63102	3214	76355	79255	47965	2233.5	56483	59214
ENSG00000196465	MYL6B	118770	5591.7	99599	170830	43986	1959.9	63069	104540	28052	1203.2	25684	45434
ENSG00000196535	MYO18A	429690	20146	413680	589890	181390	8432.5	175520	245030	212420	10263	205190	290310
ENSG00000196569	LAMA2	47687	2568.4	50399	96588	36496	1233.1	37149	89122	26015	1283.7	27339	59852
ENSG00000196576	PLXNB2	42247	2039.8	45258	70103	18337	1168.9	21693	33883	21534	1110.3	25131	41568
ENSG00000196586	MYO6	3962.8	119.15	4479.7	8057.4	17691	561.76	20567	31607	23678	1389.9	29484	46636
ENSG00000196712	NF1	120300	5564.6	134420	164270	32295	2267.3	52750	57820	0	0	0	0
ENSG00000196743	GM2A	194820	7861.3	147780	319340	82684	3244.5	57151	111160	56061	2157.7	42601	88105
ENSG00000196792	STRN3	61168	2635.1	73230	83236	23157	1099.6	31151	31873	13252	515.41	19499	18937
ENSG00000196872	CRACDL	91047	4914.2	90104	115540	43169	1820.5	42000	52253	30290	1747.8	30550	37152
ENSG00000196876	SCN8A	10801	489.06	12367	17186	4438.8	242.96	4833.8	7219	4301	147.08	4840.3	6771.8
ENSG00000196914	ARHGEF12	0	0	0	0	10363	277.91	13465	14753	16628	919.6	17240	21800
ENSG00000196924	FLNA	786740	42038	978310	1564300	419020	20847	524280	828360	251630	13047	313750	498270
ENSG00000196961	AP2A1	1588200	76699	1799400	2125500	643810	31055	811350	923630	502060	23736	637900	731200
ENSG00000196975	ANXA4	102240	3919.2	118450	187680	35141	1269.8	39825	60941	48765	1963.8	58438	91509
ENSG00000197043	ANXA6	689660	30533	608460	1081100	579370	28717	509350	930010	283000	13134	256670	465070
ENSG00000197045	GMFB	126910	6964.1	127060	186420	51616	2608.6	46366	82156	29909	1546.2	26805	45561
ENSG00000197102	DYNC1H1	3567800	201350	4469300	6968400	2142500	117960	2746100	4090000	1426800	76737	1725100	2706800
ENSG00000197106	SLC6A17	130680	6907.7	169460	155710	47649	2569	67614	59603	12819	934.89	17808	16224
ENSG00000197150	ABCB8	57691	2914.6	82285	103350	22887	1112.6	41951	48369	13609	359.25	23437	25664
ENSG00000197157	SND1	163060	8791.3	192650	270030	114020	5432.8	128430	176100	78795	3675.2	96591	128310
ENSG00000197170	PSMD12	434220	23452	527140	578170	56963	2862.6	74213	81344	61106	2287.1	70545	77331
ENSG00000197355	UAP1L1	0	0	0	0	19581	866.78	22767	29457	13750	387.01	14317	18443
ENSG00000197386	HTT	105000	4388.7	124470	144680	43269	2754.1	52697	61961	2319.9	0	3910	3450.4
ENSG00000197442	MAP3K5	20747	582.65	18608	34375	12183	534.62	10495	20958	15787	683.64	16252	25494
ENSG00000197444	OGDHL	330770	17034	377960	392170	163790	8196.4	190320	198700	160650	7697.4	186120	195970
ENSG00000197448	GSTK1	535210	29856	567630	693950	139840	6451	143410	183460	103970	4075.9	103050	143570
ENSG00000197451	HNRNPAB	118640	5752.7	87507	134840	66048	2243.4	51911	76940	40537	2112.2	31910	47653
ENSG00000197548	ATG7	264410	13300	302480	417270	110710	5986.1	124450	172270	35467	1842	42052	55653
ENSG00000197555	SIPA1L1	15150	457.81	17324	18353	11744	612.37	15723	15675	7606.8	409.49	9655.9	10273
ENSG00000197694	SPTAN1	3551000	174150	3198000	5651300	2440900	118900	2190300	3996600	1946700	96851	1639400	3146800
ENSG00000197746	PSAP	426880	22155	400230	958850	166050	8083	165440	349880	73161	4196.6	71506	159490
ENSG00000197872	CYRIA	27562	1541.6	35553	39436	22595	746.67	25088	29581	28054	1248.6	35512	37355
ENSG00000197879	MYO1C	122140	5250.7	163410	145760	98179	4764	139490	129390	52663	2487	69900	67189
ENSG00000197892	KIF13B	204060	10030	220740	274010	119930	6503	135120	165080	72933	3460.7	84348	103080
ENSG00000197894	ADH5	8047.7	446.3	12226	15719	95414	4934.1	98318	172330	50128	2335.4	54445	89881
ENSG00000197912	SPG7	22384	1042.6	25427	28191	48239	2254	50082	62750	0	0	0	0
ENSG00000197930	ERO1A	147880	7358.8	165430	193080	81365	3590	91859	100060	74695	3967.7	86649	90180
ENSG00000197959	DNM3	1110900	54606	1255200	1484000	758690	37335	868090	1094500	356000	18138	402160	494800
ENSG00000198130	HIBCH	343250	18873	420920	581010	147340	8044.8	178370	245960	68111	3293	83781	111340
ENSG00000198231	DDX42	26298	1461.5	28831	33339	25585	1999.4	35954	40736	22906	1062.5	27181	31205
ENSG00000198356	GET3	332840	15188	371870	477320	218230	10545	241720	307740	175850	8918.4	195330	245870
ENSG00000198380	GFPT1	0	0	0	0	32379	1635.3	46492	50469	21108	1065.1	29638	29043
ENSG00000198408	OGA	108680	5522.5	129640	165580	51473	2597.6	64583	81992	46184	1928.1	56752	71746
ENSG00000198513	ATL1	156710	7554	164650	201760	111900	5234.7	113270	146810	109490	5399.5	105850	138890
ENSG00000198561	CTNND1	214150	10573	249130	275950	90090	4482	106320	119400	53290	2654.7	64961	70759
ENSG00000198585	NUDT16	19164	823.24	23219	45404	10694	434.19	11809	23331	1496.8	58.893	1839.3	7896
ENSG00000198612	COPS8	10324	325.38	13372	13739	6706.8	119.03	8943.6	8061.1	4091.8	126.57	6440.5	4142.4
ENSG00000198626	RYR2	673550	38525	750560	900420	461020	23909	546030	647790	347710	17936	391080	467090
ENSG00000198648	STK39	65596	3180.8	51809	82750	46557	1803	33799	53219	21161	967.02	16004	24230
ENSG00000198712	COX2	69505	3048.4	70792	101060	32313	1058.1	35235	44335	62587	2368.2	64303	78584
ENSG00000198721	ECI2	107230	5159.1	103200	174010	67503	3633.4	70544	94100	58721	2611.3	62570	73788
ENSG00000198752	CDC42BPB	350670	17690	403000	433610	146170	8243.2	165560	173940	128800	5655.2	145100	149890
ENSG00000198755	RPL10A	36574	1818.2	47508	47629	15170	701.56	22092	16116	4415.6	339.54	4235.2	6570.1
ENSG00000198780	FAM169A	39633	1895.6	53751	57988	71552	3444.1	88276	95900	13328	795.66	16742	19652
ENSG00000198793	MTOR	13361	734.36	16406	15943	48070	2197.1	58471	59067	27692	1471.1	31940	31510
ENSG00000198805	PNP	101160	6374.4	102690	190120	65487	2946.3	63437	125890	37021	2150.2	38980	73395
ENSG00000198824	CHAMP1	24212	1260.7	27287	41740	18819	746.49	19667	25957	13201	393.17	13871	18180
ENSG00000198832	SELENOM	36179	1894.9	40400	55454	11191	502.03	12123	17586	0	0	0	0
ENSG00000198836	OPA1	1840300	100520	1986300	2721300	905310	44922	968810	1310800	460900	24359	484370	683580
ENSG00000198837	DENND4B	75563	3641.7	87743	106380	36073	1662.8	42236	47024	0	0	0	0
ENSG00000198910	L1CAM	577290	36594	736300	866610	283190	16266	389130	378470	112160	6112.1	147260	167340
ENSG00000198931	APRT	62993	4565	110100	139290	26526	1922.7	59244	74018	14564	806.02	23287	27703
ENSG00000198947	DMD	60831	3090	68669	82715	19720	881.89	20427	26363	18586	976.99	19935	24496
ENSG00000198954	KIFBP	285590	26222	362850	488660	129050	9432.8	154540	206900	62248	4903.1	78168	100320
ENSG00000198959	TGM2	127200	6309.2	175290	121240	102600	5002.4	109090	102380	39877	2336.4	54701	49566
ENSG00000203485	INF2	183500	8310	183300	294440	112830	5707	102600	168420	43876	1492.1	41725	69173
